Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Sale price,Regular price,Categories,Tags,Images,Position
simple,SA00620,Dalinasa,1,0,visible,Inspired by Delina,"Dalinasa is an elegant fragrance blending soft floral notes with warm woody accords, creating a refined and sophisticated scent suitable for everyday wear.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Dalinasa.webp,0
simple,SA00619,Cuir Intensa,1,0,visible,Inspired by Cuir Intense,"Cuir Intensa is a deep and luxurious fragrance inspired by the richness of leather. With its warm, smoky, and woody character, it creates a powerful and refined scent experience.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Cuir-Intensa.webp,0
simple,SA00618,Taxidosa,1,0,visible,Inspired by Tuxedo,Taxidosa is a vibrant and stylish fragrance that combines fresh and warm elements to create a modern scent profile. Perfect for those who enjoy a sophisticated and confident aroma.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Taxidosa.webp,0
simple,SA00617,Roses Vanillasa,1,0,visible,Inspired by Roses Vanille,Roses Vanillasa is a romantic and elegant fragrance that blends delicate rose with the creamy sweetness of vanilla. The result is a soft yet luxurious scent perfect for everyday elegance.,taxable,,1,,0,0,.337,,,,1,,76.50,"Unisex, Winter Perfume",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Roses-Vanillasa.webp,0
simple,SA00616,Tigersa,1,0,visible,Inspired by Tygar,"Tigersa is a bold and powerful fragrance designed for confident personalities. With its strong and dynamic character, it offers a striking scent that stands out and leaves a lasting impression.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Tigersa.webp,0
simple,SA00615,Dakhoon 220,1,0,visible,Inspired by : SASAN CREATION,"Dakhoon 220 captures the essence of traditional oriental fragrance with a modern touch. Warm, smoky, and deeply aromatic, it delivers a rich scent experience that lingers beautifully.",taxable,,1,,0,0,.337,,,,1,,76.50,"Unisex, Winter Perfume",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Dakhoon-220.webp,0
simple,SA00614,Taeronisa,1,0,visible,Inspired by Terroni,Taeronisa is a sophisticated fragrance with a refined and elegant character. Its carefully balanced notes create a smooth and captivating scent that embodies modern luxury.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Taeronisa.webp,0
simple,SA00613,Tobac Vanillasa,1,0,visible,Inspired by Tobacco Vanille,Tobac Vanillasa is a rich and comforting fragrance that combines the deep warmth of tobacco with the smooth sweetness of vanilla. The result is a bold yet elegant scent that leaves a memorable trail.,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Tobac-Vanillasa.webp,0
simple,SA00612,Sakishisa 7,1,0,visible,Inspired by : Sekushi No. 7,"Sakishisa 7 is a modern and distinctive fragrance crafted for those who appreciate unique scents. Its balanced composition offers a harmonious blend of freshness and depth, making it suitable for any occasion.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Sakishisa-7.webp,0
simple,SA00611,Summersa Saffron,1,0,visible,Inspired by:  SASAN CREATION,"Summersa Saffron is a luxurious fragrance highlighted by the rich warmth of saffron. The scent combines spicy, woody, and smooth notes to create a bold and elegant perfume with a long-lasting impression.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Summersa-Saffron.webp,0
simple,SA00610,Ten Ten Oct,1,0,visible,Inspired by 10-Oct,"Ten Ten Oct is a refined and captivating fragrance that blends fresh and warm notes to create a sophisticated scent experience. Elegant and versatile, it is perfect for both everyday wear and special occasions.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Ten-Ten-Oct.webp,0
simple,SA00609,Reflactionsa,1,0,visible,Inspired by Reflection Man,"This fragrance is created by perfumer Lucas Sieuzac. It opens with a fresh and aromatic blend of rosemary, pink pepper, and petitgrain, offering a vibrant and uplifting introduction. The heart reveals a refined floral composition of jasmine, neroli, orris root, and ylang-ylang, adding elegance and depth. The scent finishes with a smooth and woody base of sandalwood, cedar, vetiver, and patchouli, leaving a warm and sophisticated trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Women's perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Reflactionsa.jpg,0
simple,SA00608,Good Girlsa,1,0,visible,Inspired by Good Girl,"The scent opens with a rich and inviting blend of almond, coffee, bergamot, and lemon, creating a warm yet refreshing introduction. The heart unfolds into an elegant floral bouquet of tuberose, jasmine sambac, orange blossom, Bulgarian rose, and orris, adding depth and sophistication. As the fragrance settles, it reveals a luxurious base of tonka bean, cacao, vanilla, praline, sandalwood, musk, amber, cashmere wood, patchouli, cinnamon, and cedar, leaving a warm, creamy, and long-lasting trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Women's perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Good-Girlsa.jpg,0
simple,SA00607,Idale Intense,1,0,visible,Inspired by: Idale Intense,"The fragrance opens with a bright and refreshing blend of bitter orange and mandarin orange, creating a lively citrus introduction. The heart reveals an elegant floral composition of Turkish rose, Grasse rose, musk, Egyptian jasmine, jasmine sambac, and jasmine, adding depth and sophistication. As it settles, the scent unfolds into a warm and smooth base of patchouli, cashmere wood, Madagascar vanilla, sandalwood, acacia, and cedar, leaving a rich and long-lasting trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Women's perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Idale-Intense.jpg,0
simple,SA00606,Suvagsa Elixir,1,0,visible,Inspired by Sauvage Elixir,"Crafted by perfumer François Demachy, this fragrance opens with a warm and spicy blend of nutmeg, cinnamon, cardamom, and grapefruit, creating a vibrant and aromatic introduction. The heart features the calming elegance of lavender, adding a smooth and refined character. As the scent settles, it reveals a rich base of licorice, sandalwood, amber, patchouli, and Haitian vetiver, leaving a deep, warm, and sophisticated finish",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Suvagsa-Elixir.webp,0
simple,SA00605,Reflectsa,1,0,visible,Inspired Reflection,"It begins with a fresh and vibrant blend of mandarin and ginger, creating an energizing opening. The fragrance then unfolds into a warm and refined heart of green cardamom, adding depth and elegance. Finally, the scent settles into a rich base of Haitian vetiver, bringing an earthy and grounding finish that lingers beautifully.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Reflectsa.webp,0
simple,SA00604,Lyric Sa,1,0,visible,Inspired by Lyric,"This fragrance opens with a vibrant blend of cardamom, cinnamon, ginger, and bergamot, offering a warm and spicy freshness. The heart unfolds into an elegant floral bouquet of rose, geranium, ylang-ylang, orris root, angelica, and jasmine, adding depth and sophistication. The scent finishes with a rich and lasting base of incense, sandalwood, woody notes, musk, patchouli, tonka bean, oakmoss, vanilla, and vetiver, leaving a warm, smooth, and luxurious trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Lyric-Sa.webp,0
simple,SA00603,Interlusa,1,0,visible,Inspired by Interlude,"The scent opens with a lively blend of marigold, ginger, grapefruit, and bergamot, creating a bright and spicy citrus introduction. The heart reveals a complex and rich composition of incense, walnut, immortelle, kiwi, honey, opoponax, coffee, sandalwood, rose, orange blossom, and jasmine, adding depth with a balance of sweet, floral, and woody nuances.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Interlusa.webp,0
simple,SA00602,Honorsa,1,0,visible,Inspired by Honour,"The fragrance opens with a vibrant blend of pink pepper, green apple, grapefruit, lemon, and yuzu, creating a fresh and energetic citrus-spicy introduction. The heart reveals an aromatic mix of violet leaf, lavender, cardamom, and ginger, adding a refined and slightly spicy character. As it dries down, the scent settles into a smooth and masculine base of Haitian vetiver, musk, sandalwood, cedarwood, and light amber, leaving a warm and sophisticated trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Honorsa.webp,0
simple,SA00601,Goldsa,1,0,visible,Inspired by Gold,"Orange, Apricot, and Muguet create a fresh and fruity opening, leading into a soft floral heart of Peony blended with warm Tonka and creamy Sandalwood. The scent finishes with a smooth and comforting base of Vanilla and Musk, leaving a sweet and elegant trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Goldsa.webp,0
simple,SA00600,Gentleman Socitysa,1,0,visible,Inspired : Gentleman Socitysa,"The fragrance opens with an aromatic blend of cardamom and sage, creating a fresh and spicy introduction that feels both vibrant and refined. This uplifting start gradually unfolds into a rich heart where French narcissus adds a floral elegance, beautifully balanced with the earthy depth of Haitian vetiver and Madagascar vetiver.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Gentleman-Socitysa.webp,0
simple,SA00533-27,Honorsa,1,0,visible,Inspired by Honour Man,"In the dry-down, the fragrance evolves into a warm and lasting blend of musk, cedarwood, and amber. The woody notes add depth and elegance, while amber provides a gentle golden warmth. Soft musk ties everything together, leaving a smooth and sensual finish.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Honorsa.jpg,0
simple,SA00533-26,Aventisa Limited Edition 23,1,0,visible,Inspired by Aventus Limited Edition 23,"A bold fusion of juicy bergamot, blackcurrant and apple leads into a rich pineapple heart, all grounded by a smoky, woody base that lingers with power.",taxable,,1,,0,0,.337,,,,1,,76.50,Men's Perfumes,50ml,https://sasanperfumes.com/wp-content/uploads/2026/02/Aventisa.webp,0
simple,SA00133-1,Brabary Herosa,1,0,visible,Inspired by : Brabary Hero,"My Burberry is a lush, floral-fruity perfume inspired by a London garden after rain. It opens with sweet pea, bergamot, mandarin orange, grapefruit, and lemon. The heart blends quince, freesia, geranium, peach, green notes, gardenia, and passionfruit. Base notes include damask rose, rose, patchouli, musk, leather, and violet. It’s elegant, fresh-floral, and ideal for day-wear with a touch of romantic charm.",taxable,,1,,0,0,.407,,,,1,,76.50,Men's Perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Brabary-Herosa-scaled.webp,0
simple,SA00707-4,Good Girl Got Drama Siech,1,0,visible,Inspired by :  Good Girl Got Drama,"The fragrance opens with indulgent notes of almond and coffee that immediately capture attention. It unfolds into a rich floral heart of tuberose and jasmine, adding a touch of elegance and strength. The base settles into a creamy gourmand blend of tonka bean, cocoa, vanilla, and sandalwood, creating a warm and unforgettable trail.",taxable,,1,,0,0,.407,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Good-Girl-Got-Drama-Siech-scaled.webp,0
simple,SA00100-1,24 Platinum,1,0,visible,Inspired by SASAN CREATION,"24 opens with a comforting blend of sweet vanilla and gentle powdery accents that wrap you in soft warmth. At its heart, a refreshing interplay of passion fruit and fresh water brings a vibrant, invigorating spark. In the dry-down, the scent evolves into a musky and lavender-infused base—a sophisticated, subtly aromatic finish that lingers with effortless charm",taxable,,1,,0,0,.407,,,,1,,76.50,Men's Perfumes,"80ml, Man perfume",https://sasanperfumes.com/wp-content/uploads/2026/03/24-Platinum-1-scaled.webp,0
simple,SA00596-1,Jadursa,1,0,visible,Inspired by J&#8217;adore,"The heart blooms with wild strawberry, orange blossom, and iris, creating a vibrant and multifaceted floral bouquet that feels both fresh and luxurious. As the scent evolves, it settles into a creamy base of sandalwood, vanilla, and tonka bean, adding warmth, sweetness, and lasting elegance.",taxable,,1,,0,0,0.44,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Jadursa.webp,0
simple,SA00596,Insolensisa,1,0,visible,Inspired by Insolence,"The heart blooms with wild strawberry, orange blossom, and iris, creating a vibrant and multifaceted floral bouquet that feels both fresh and luxurious. As the scent evolves, it settles into a creamy base of sandalwood, vanilla, and tonka bean, adding warmth, sweetness, and lasting elegance.",taxable,,1,,0,0,0.44,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Insolensisa-Femme.webp,0
simple,SA00595,Midnight Rosie Sa,1,0,visible,Inspired by Tresor Midnight Rose,"It opens with a fresh, juicy burst of lychee and pomelo layered over a subtle mate note, creating an inviting and luminous introduction. The heart unfolds into a romantic bouquet of red rose, lily, and iris, adding floral elegance and fullness to the composition.",taxable,,1,,0,0,0.44,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Midnight-Rosie-Sa-Femme.webp,0
simple,SA00594,Gentlemansa Reserve,1,0,visible,Inspired Gentleman Reserve,"The base unfolds with an intoxicating note of whiskey, enriched by woody accords and warm amber, delivering a sensual and long-lasting finish. Bold yet refined, this fragrance is crafted for the modern gentleman who appreciates luxury, confidence, and timeless style in every detail of his presence.",taxable,,1,,0,0,0.44,,,,1,,76.50,Men's Perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Gentlemansa-Reserve.webp,0
simple,SA00593,Poisonsa Girl,1,0,visible,Inspired by Poison Girl,"Designed for a younger generation of fans, this fragrance arrives in a pink bottle inspired by the iconic Poison silhouette. Described as a bold bitter sweet floral, it is irresistibly indulgent and playfully daring. Created for rebellious, confident young women ? modern pop feminists who chase their dreams the scent captures attitude, sweetness, and fearless self-expression in every spray.",taxable,,1,,0,0,0.44,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Poisonsa-Girl-Femme.webp,0
simple,SA00592,202 Sexysa,1,0,visible,Inspired by Sexy 212,"The fragrance opens with indulgent sweet toffee accords, offering a deliciously gourmand introduction. At its heart, iris and candy notes blend softness with playful sweetness. The scent settles into a smooth and comforting base of pure vanilla and musk, creating a warm, creamy, and long-lasting finish.",taxable,,1,,0,0,0.44,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/202-Sexysa.webp,0
simple,SA00591,20s Back Sa,1,0,visible,Inspired by 2020 Is Back,"The fragrance opens with a bold and vibrant blend of black pepper, lemon, and saffron, delivering a spicy citrus spark. At its heart, sage and Turkish rose create a refined balance of aromatic freshness and floral elegance. The composition settles into a rich and lasting base of vanilla, cypress oil, cedarwood, and patchouli, offering warmth, depth, and woody sophistication.",taxable,,1,,0,0,0.44,,,,1,,76.50,Unisex,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/20s-Back-Sa.webp,0
simple,SA00590,Gentlemansa,1,0,visible,Inspired by Gentleman,"Fragrance unveils a refined composition built around a distinctive blend of black pepper, lavender, orris, patchouli, and black vanilla. The aromatic freshness of lavender and the subtle spice of black pepper meet the powdery elegance of orris, while patchouli and black vanilla add depth, warmth, and sensual sophistication.",taxable,,1,,0,0,0.44,,,,1,,76.50,Men's Perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Gentlemansa.webp,0
simple,SA00589,Golden Dust,1,0,visible,Inspired by: Sasan Creation,"Rich, opulent vanilla lies at the heart of its allure, softened by smooth, comforting undertones that appeal effortlessly to both men and women. Designed for confident individuals who command attention naturally, this scent enhances your presence without ever overpowering it.",taxable,,1,,0,0,0.44,,,,1,,76.50,Women's perfumes,80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Golden-Dust.webp,0
simple,SA00588,Ysa Le Parfum,1,0,visible,Inspired by Y Live,"French lavender essence blends seamlessly with the sensual richness of Moroccan orange blossom, enhanced by bold musky accords and the comforting warmth of vanilla. The result is a distinctive, long-lasting fragrance that balances freshness with deep, alluring sophistication.",taxable,,1,,0,0,0.44,,,,1,,76.50,"Men's Perfumes, Perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Ysa-Le-Parfum-Homme.webp,0
simple,SA00587,Ysa,1,0,visible,Inspired by Y,"French lavender essence blends seamlessly with the sensual richness of Moroccan orange blossom, enhanced by bold musky accords and the comforting warmth of vanilla. The result is a distinctive, long-lasting fragrance that balances freshness with deep, alluring sophistication.",taxable,,1,,0,0,0.44,,,,1,,76.50,"Men's Perfumes, Perfumes",80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Ysa-Homme.webp,0
simple,SA00586,Noir Extremsa,1,0,visible,Inspired by Noir Extreme,"The fragrance opens with a vibrant fusion of cardamom, ginger, mandarin orange, neroli, and sparkling citrus accords, creating a fresh yet subtly spicy introduction. At its heart, a creamy note of kulfi blends beautifully with Bulgarian rose, orange blossom, and jasmine, adding floral richness and smooth sweetness. The base unfolds into a warm and indulgent trail of vanilla, leather, suede, amber, tonka bean, guaiac wood, and cedar, delivering depth, sensuality, and lasting elegance.",taxable,,1,,0,0,0.44,,,,1,,76.50,"Men's Perfumes, Winter Perfume",80ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Noir-Extremsa-Homme.webp,0
simple,SA00585,Sweet Oud 24,1,0,visible,Inspired by SASAN CREATION,"Experience the perfect harmony of freshness and depth with Sweet Oud 24, a captivating unisex fragrance designed for those who appreciate elegance with a modern twist. This scent opens with a vibrant burst of citrus and fruity notes, gently unfolding into a rich and sensual woody base.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex, Winter Perfume",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Sweet-Oud-24.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Sweet-scaled.webp",0
simple,SA00584,Still Timz,1,0,visible,Inspired by Stilled Time,Inspired by Stilled Time,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Still-Timz.webp,0
simple,SA00583,Purple Aoudsa,1,0,visible,Inspired by Purple Oud,"Purple Aoudsa by Sasan Perfumes is a bold and sophisticated fragrance crafted for those who appreciate the richness of oud. This luxurious scent delivers a deep, woody aroma enhanced with smooth and warm undertones, creating a perfectly balanced and long-lasting experience.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Purple-Aoudsa.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Purple-Aoudsa-1.webp",0
simple,SA00581,24 Intense,1,0,visible,Inspired by SASAN CREATION,"24 Intense  Perfume, our blended scents are more than just fragrances they are expressions of emotion and memory. Each scent is thoughtfully composed to capture moments, inspire feelings, and leave a distinctive, long-lasting impression. Experience a world of color, depth, and originality in every bottle.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/24-Intense.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/24-Intense-1.webp",0
simple,SA00580,24 Aoud,1,0,visible,Inspired by SASAN CREATION,"The fragrance opens with rich notes of dark chocolate, mandarin orange, and fresh bergamot. At its heart, a vibrant blend of spicy and fruity accords is enhanced by elegant florals including gardenia, jasmine, and ylang-ylang. The scent settles into a deep, warm base of patchouli, oud, sandalwood, incense, and amber.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/24-Aoud.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/24-Aoud-1.webp",0
simple,SA00579,Imagine,1,0,visible,Inspired by Imagination,"This fragrance opens with a vibrant burst of citron, Calabrian bergamot, and Sicilian orange, delivering a fresh and energetic start. The heart reveals an elegant blend of Tunisian neroli, Nigerian ginger, and Ceylon cinnamon, adding a warm and spicy complexity.",taxable,,1,,0,0,.337,,,,1,,76.50,"Summer Perfume, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Imagine.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Imagine-1.webp",0
simple,SA00578,Snake,1,0,visible,Inspired by The Voice Of The Snake,"Sasan Perfumes is a bold and captivating fragrance crafted for those who appreciate intensity and depth. Built around rich agarwood (oud), this scent is enhanced with the warm spice of saffron and the earthy richness of patchouli. The result is a powerful, long-lasting fragrance that leaves a striking and unforgettable impression.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Snake.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Snake-1.webp",0
simple,SA00577,Tuscany Leathersa,1,0,visible,Inspired by : Tuscan Leather,Inspired by : Tuscan Leather,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Tuscany_Leathersa.webp,0
simple,SA00575,Bakhoor 9,1,0,visible,Inspired by Bukhoor No 9,Inspired by Bukhoor No 9,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Bakhoor-9.webp,0
simple,SA00574,Bergamot Imperialsa,1,0,visible,Inspired by Bois Imperial,Inspired by Bois Imperial,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Bergamot_Imperialsa.webp,0
simple,SA00573,Deep Masasa,1,0,visible,Inspired by Deep Masa’ey,Inspired by Deep Masa’ey,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Deep_Masasa.webp,0
simple,SA00572,Dehn Oud Alshamsa,1,0,visible,Inspired by Dahn Oudh Al Shams,"Dehn Oud Alshamsa by Sasan Perfumes is a rich and captivating oud oil crafted for those who appreciate depth and tradition. This luxurious fragrance delivers a warm, woody aroma with a smooth and long-lasting finish. Perfectly balanced, it reflects elegance, strength, and timeless Arabian heritage in every drop.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Dehn_Oud_Alshamsa.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Dehn-Oud-Alshamsa.webp",0
simple,SA00571,Aoud Isfahani,1,0,visible,Inspired by Oud Ispahan,Inspired by Oud Ispahan,taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Aoud-Isfahani.webp,0
simple,SA00570,Black Afgani,1,0,visible,Inspired by Black Afgano,"Discover a luxury oud perfume featuring spicy green notes, warm tobacco and coffee, and a deep base of incense, amber, and vanilla. Perfect for a bold, lasting impression.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex, Winter Perfume",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Black_Afgani.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Black-Afgani.webp",0
simple,SA00569,Barakatsa Rouge,1,0,visible,Inspired by :  Baccarat Roug,Inspired by :  Baccarat Roug,taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Barakatsa-Rouge.webp,0
simple,SA00568,Erba Peurasa,1,0,visible,Inspired by Erba Pura,"The fragrance opens with a vibrant burst of Sicilian orange, Calabrian bergamot, and Sicilian lemon, creating a bright and refreshing citrus introduction. The heart unfolds with a luscious blend of fruity accords, adding sweetness and vitality. It settles into a soft and comforting base of white musk, Madagascar vanilla, and amber, leaving a warm and elegant trail.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Erba_Peurasa.webp,0
simple,SA00567,Dehn Aloud Patchouli,1,0,visible,Inspired by Dehn Oud Al Patchouli,"This classic Arabian oil combines rich oud and warm spices with smoky and woody depth, anchored by amber and musk for a bold and traditional scent.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Dehn_Aloud_Patchouli.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Dehn-Al-Oud-Patchouli.webp",0
simple,SA00566,Aoud Malaysia,1,0,visible,Inspired by Oud Al Maleze,"A soft and alluring blend that combines musky warmth with a delicate powdery elegance. Subtle animalic undertones add depth and character, while a gentle touch of sweetness smooths the composition, creating a sensual and comforting fragrance experience.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Aoud-Malaysia.webp,0
simple,SA00565,Dehn Aloud Comboudi,1,0,visible,Inspired by Dehn Al Oud Comboudi,"This rich and earthy oud composition highlights premium quality oud as its central character, with deep woody and leather nuances and a subtle touch of sweetness.",taxable,,1,,0,0,.337,,,,1,,76.50,"Oud Perfumes, Unisex",50ml,"https://sasanperfumes.com/wp-content/uploads/2026/03/Dehn_Aloud_Comboudi.webp, https://sasanperfumes.com/wp-content/uploads/2026/03/Dehn-Al-Oud-Comboudi.webp",0
simple,SA00564,Greesa,1,0,visible,Inspired by Gris,"Belonging to the Floral?Woody?Musk family, this fragrance opens with the creamy smoothness of milk blended seamlessly with the soft, musky nuance of ambrette, creating a gentle and inviting introduction. The heart reveals a captivating bouquet of tuberose and jasmine, enhanced by a delicate veil of incense that adds depth and subtle intrigue. As it settles, the composition unfolds into a warm and comforting base of vanilla and musk, enriched by the velvety sweetness of tonka bean and a refined hint of cacao.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Greesa.webp,0
simple,SA00563,Kerkesa,1,0,visible,Inspired by Kirke,"Defined by its gentle sweetness and serene character, this fragrance evokes a sense of calm and quiet pleasure. It opens with rich, enveloping notes of amber and musk, creating warmth and depth from the first impression. At its heart, delicate Turkish roses and soft florals bloom gracefully, adding elegance and refinement. The composition rests on a smooth base of vanilla and bergamot, tenderly caressing the skin with a comforting softness. The result is a scent that enhances your presence with tranquility, balance, and focused sophistication.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Kerkesa.webp,0
simple,SA00562,Lamore 4,1,0,visible,Inspired by Apres l’Amour 4,"The fragrance opens with a bright and refreshing blend of lemon zest and bitter orange blossom, delivering a vibrant citrus sparkle. At its heart, aromatic spices add warmth and character. The scent settles into a smooth and lasting base of musk, amber, and woody accords, creating a refined and comforting finish.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Lamore_4.webp,0
simple,SA00561,Barakatsa Rouge Parfum,1,0,visible,Inspired by : Baccarat Roug Perfume,"This captivating composition blends the richness of bitter almond and saffron with radiant jasmine and sensual musky-woody accords. The fragrance highlights a harmonious fusion of refined elements, masterfully balanced through the art of perfumery. Encased in a striking bottle adorned with a bold red aesthetic, it reflects both sophistication and timeless allure.",taxable,,1,,0,0,.337,,,,1,,76.50,Unisex,50ml,https://sasanperfumes.com/wp-content/uploads/2026/03/Barakatsa_Rouge_Parfum.webp,0
